inl_tag,carpeta,pulsos_pot,beta,n,series,media,std,iqr,skew,kurtosis,shapiro_p
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,950.0,100,20,0.5757617,0.03843998,0.049562543630599976,0.16076094718159667,-0.4029148311719486,0.16896869841133777
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1000.0,100,20,0.5691792,0.0407742,0.06183333694934845,0.04935024507071914,-0.7760287708240039,0.17440443046543935
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1050.0,100,20,0.5611183,0.03877751,0.05143749713897705,-0.1961342462085022,-0.4730349165229235,0.21306514724046766
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1100.0,100,20,0.5540417,0.042164538,0.058812499046325684,-0.00903092001879937,-0.6065261082331772,0.5212862944545373
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1150.0,100,20,0.5435075,0.04036413,0.06024999916553497,-0.14449328477206994,-0.561505902600496,0.2646769303229339
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1200.0,100,20,0.54051745,0.040575493,0.05279164016246796,0.09352592970877102,0.0024862004106762647,0.8042524526383097
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1250.0,100,20,0.5342392,0.040082306,0.0562082976102829,-0.3149952637117013,-0.12280363550485252,0.556728006729621
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1300.0,100,20,0.52898,0.04260907,0.05966666340827942,-0.43058895712716866,-0.20393164204739866,0.11690830120429357
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1350.0,100,20,0.521755,0.04135997,0.06102084368467331,-0.5454850751321947,-0.2325666661582395,0.023545058065306556
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1400.0,100,20,0.51754916,0.045398016,0.06710416078567505,-0.44563017445641007,-0.28440137801675736,0.07005357345929339
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1450.0,100,20,0.50812,0.042032007,0.0690624937415123,-0.24041638036606358,-0.5057941308632041,0.21911339800982838
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1500.0,100,20,0.50681996,0.0446238,0.06491667777299881,-0.3667926422605104,-0.11170074434389043,0.2471229323568223
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1550.0,100,20,0.50635916,0.044376116,0.06274998188018799,-0.3508154271679366,-0.24932715239197512,0.21416753123124188
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1600.0,100,20,0.5016367,0.04902924,0.06539583951234818,-0.2877054144040798,-0.2712971516229623,0.5259487539393711
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1650.0,100,20,0.4983083,0.04691841,0.06352081149816513,-0.2978632680418331,-0.011581279924716803,0.5697795054816392
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1700.0,100,20,0.49533245,0.04769582,0.0717083215713501,-0.21479709621428814,-0.2894616165256534,0.7179918175352815
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1750.0,100,20,0.49145085,0.04781564,0.0649375170469284,-0.36331318372214777,-0.10974260960014437,0.3848553087207123
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1800.0,100,20,0.49596,0.051519923,0.06445831060409546,-0.5368670763956283,0.1654853273933603,0.06077440755325571
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1850.0,100,20,0.49108997,0.049754694,0.06095835566520691,-0.34909753057745013,-0.06378574056474973,0.5972020519231405
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1900.0,100,20,0.48583415,0.04834331,0.06339581310749054,-0.35448924685937716,-0.11845869969230094,0.3549380773704828
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1950.0,100,20,0.48423165,0.049357235,0.06983331590890884,-0.42096852738630963,-0.27228271096856904,0.15490371297889927
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1.0,100,20,0.64604753,0.0048208702,0.0071041882038116455,-0.21181174636590816,0.23169404987709585,0.7360742983020095
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,50.0,100,20,0.83069915,0.003315589,0.004437491297721863,-0.14908844053845866,-0.5675483332851368,0.36753825070573465
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,100.0,100,20,0.87610406,0.0030141908,0.004187494516372681,0.23753587706877288,-0.3364862003418354,0.651124708878065
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,150.0,100,20,0.8951067,0.0027838582,0.004395812749862671,0.17386441197379962,-0.05742131610581058,0.3574630921390646
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,200.0,100,20,0.9044175,0.0027183145,0.003187507390975952,0.13455689188587,-0.06347361225437309,0.7854057539177319
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,250.0,100,20,0.9090084,0.0026274072,0.0031041204929351807,0.22672704433016655,0.06820381759295424,0.5906460972625058
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,300.0,100,20,0.9116116,0.0028515498,0.003750026226043701,-0.06821707648900627,0.1463683872141046,0.9570419486378932
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,350.0,100,20,0.91308427,0.0027477022,0.0033958256244659424,0.2362629715910008,0.03144357153114852,0.8063496464623094
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,400.0,100,20,0.9138492,0.0030324603,0.0040000081062316895,-0.21142041454310762,1.0031660707313703,0.3396657486883297
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,450.0,100,20,0.91437256,0.0029294807,0.0032916665077209473,0.3258954268951799,1.090003558628796,0.01713207996827646
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,500.0,100,20,0.91455185,0.0032227407,0.003979146480560303,-0.149944952282015,0.5705566029444276,0.3283058259785848
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,550.0,100,20,0.9143492,0.0032375513,0.004083350300788879,0.027630686972058515,-0.16930899262234478,0.6609044876744783
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,600.0,100,20,0.9143941,0.0035833213,0.005104169249534607,-0.2757925101394145,-0.4275658303660781,0.31418412780919464
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,650.0,100,20,0.91300833,0.0043323366,0.005437523126602173,-0.8679372389932528,1.7129629540897353,0.0026085198877823235
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,700.0,100,20,0.9128292,0.0051765074,0.004604130983352661,-2.1183252526909073,7.497612555766052,4.300627476314031e-09
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,750.0,100,20,0.9114992,0.0062104445,0.007124975323677063,-1.6805700519350937,4.795688484751552,3.0057015395956527e-07
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,800.0,100,20,0.90825826,0.008630113,0.010312482714653015,-1.0667746841996342,0.8462967103608845,1.0866266484830895e-05
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,850.0,100,20,0.9035008,0.010647704,0.014562472701072693,-0.7573262208118515,0.0034494923039893877,0.0004784754496553636
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,900.0,100,20,0.8976533,0.012207489,0.017979145050048828,-0.3094554601077016,-0.7916616410441457,0.013964309409401559
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,950.0,100,20,0.8889026,0.016451934,0.018833354115486145,-0.5115002762517943,0.19039797566179617,0.03302974026929896
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1000.0,100,20,0.8845867,0.015684685,0.02093750238418579,-0.4867014794160145,1.0333678172183802,0.0039543929962222385
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1050.0,100,20,0.88040495,0.01826062,0.01908332109451294,-0.769927922245422,0.4478256007156416,0.0013437885342257438
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1100.0,100,20,0.8761683,0.018389713,0.021395832300186157,-0.4659482043582437,0.5084997135718972,0.04431003936687421
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1150.0,100,20,0.86958337,0.018561719,0.021833360195159912,-0.7406998331171639,1.129605648921892,0.011537853766431457
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1200.0,100,20,0.86970747,0.018310413,0.024770796298980713,-0.3393158825804029,0.11440858067108861,0.48449510995266576
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1250.0,100,20,0.8726117,0.02088473,0.023958325386047363,-0.5976549193901624,1.2929357942301953,0.013917402951488253
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1300.0,100,20,0.8635833,0.020000657,0.021791666746139526,-0.8594079141037795,0.676157107289324,0.0004816819566779314
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1350.0,100,20,0.8595491,0.024705281,0.029666677117347717,-0.5705618722544078,0.16038691975925223,0.030880545010411136
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1400.0,100,20,0.85859674,0.02454066,0.03339582681655884,-0.39869990370427155,0.3167365710664094,0.3941054356910761
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1450.0,100,20,0.85477084,0.02358505,0.027208343148231506,-0.3281563027593036,0.33226179093914743,0.18234180702251723
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1500.0,100,20,0.84570503,0.024461184,0.02739584445953369,-0.3343620649244099,1.1588889557667184,0.15847139285686163
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1550.0,100,20,0.8394016,0.031175504,0.04141668975353241,-0.6427124796833847,0.44147393228452536,0.01896726608257164
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1600.0,100,20,0.8374901,0.029438052,0.043354153633117676,-0.48151706676813166,-0.23582293159321122,0.05076555308132856
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1650.0,100,20,0.8359392,0.03008893,0.03981254994869232,-0.5906073072566005,-0.19317846171531405,0.009041303564957186
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1700.0,100,20,0.8345476,0.036606792,0.04493749141693115,-0.5559894209180902,0.22053106094272446,0.016914877672624614
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1750.0,100,20,0.8265308,0.037842136,0.03677082061767578,-1.3253791422919738,2.8814429182561287,5.223098761308876e-06
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1800.0,100,20,0.82310915,0.047416337,0.061770856380462646,-1.0906057310815291,1.1209983040939155,1.343251484391648e-05
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1850.0,100,20,0.8191792,0.045226667,0.05554167926311493,-1.1286321043424086,2.3589575853170315,3.8074760816026765e-05
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1900.0,100,20,0.81552833,0.046656344,0.05399996042251587,-0.9363638908451116,1.0852839398053122,0.00021204284572706053
1e-3,beta_grid_search_SP_INL_1e-3_p_100,100,1950.0,100,20,0.81443924,0.04911233,0.06262503564357758,-0.8494324069470212,1.4595461347888392,0.004449570222267859
1e-3,beta_grid_search_SP_INL_1e-3_p_200,200,1.0,100,20,0.64629334,0.0047556213,0.006666719913482666,-0.15578756937605123,0.2764832358105367,0.9249952149445752
1e-3,beta_grid_search_SP_INL_1e-3_p_200,200,50.0,100,20,0.8314059,0.0032638516,0.004000023007392883,-0.10530476589664815,-0.35174964209134263,0.8697750155391513
1e-3,beta_grid_search_SP_INL_1e-3_p_200,200,100.0,100,20,0.87677264,0.0028266395,0.003937453031539917,0.06129000663222195,-0.1897051826639058,0.9959181617494305
1e-3,beta_grid_search_SP_INL_1e-3_p_200,200,150.0,100,20,0.8961,0.0026933402,0.0036249756813049316,-0.055149651655265565,0.0077999033323412625,0.28143208425565924
1e-3,beta_grid_search_SP_INL_1e-3_p_200,200,200.0,100,20,0.9054992,0.002667521,0.0038124769926071167,0.1460588728132363,-0.14903511333245412,0.8378727660304088
