curva,beta_hidden,beta_output,acc_mean,acc_sem,tiempo_seg
lineal,2143.3249269536454,1350.2100961166457,0.9306166666666668,0.0048884406360159205,311.7
lineal,2143.3249269536454,2143.3249269536454,0.9318666666666667,0.0014655930413873363,311.5
lineal,2143.3249269536454,3402.316243755884,0.9091833333333333,0.0073309592116559096,311.8
lineal,3402.316243755884,53.16119130868569,0.9112,0.0011197718021493698,305.6
lineal,3402.316243755884,84.38813100729034,0.9244333333333333,0.002074358446113613,305.9
lineal,3402.316243755884,133.95780793460293,0.93395,0.0005759050847723631,306.7
lineal,3402.316243755884,212.64476523474278,0.9406166666666667,0.0018123547195925975,306.7
lineal,3402.316243755884,337.5525240291613,0.9439500000000001,0.0018087749076838198,308.3
lineal,3402.316243755884,535.8312317384118,0.9432833333333334,0.0018014397534153578,308.8
lineal,3402.316243755884,850.5790609389713,0.9390333333333333,0.0017394656480484787,309.4
lineal,3402.316243755884,1350.2100961166457,0.9319000000000001,0.0029229931387002904,309.9
lineal,3402.316243755884,2143.3249269536454,0.9177333333333334,0.003848111609993002,310.5
lineal,3402.316243755884,3402.316243755884,0.914,0.002954939367680259,310.3
no_lineal,48.065255673720344,48.065255673720344,0.8514666666666666,0.0011938112016500707,278.6
no_lineal,48.065255673720344,76.29883741958413,0.88185,0.001430617582258339,285.6
no_lineal,48.065255673720344,121.11685478379853,0.9018166666666666,0.0024277714212985898,296.0
no_lineal,48.065255673720344,192.26102269488152,0.9096666666666667,0.002395520510978458,304.5
no_lineal,48.065255673720344,305.19534967833664,0.9100833333333335,0.0039879215787824345,309.7
no_lineal,48.065255673720344,484.4674191351938,0.9083,0.0036416571319478524,313.9
no_lineal,48.065255673720344,769.0440907795263,0.8962166666666667,0.00012981468272829598,316.4
no_lineal,48.065255673720344,1220.7813987133468,0.883,0.004112244588488829,317.8
no_lineal,48.065255673720344,1937.8696765407756,0.8627833333333333,0.011209230653878617,318.4
no_lineal,48.065255673720344,3076.176363118102,0.8236166666666667,0.009743782442988791,319.5
no_lineal,76.29883741958413,48.065255673720344,0.8751333333333333,0.0016513182164113172,287.2
no_lineal,76.29883741958413,76.29883741958413,0.8979666666666667,0.0021866175468737764,294.9
no_lineal,76.29883741958413,121.11685478379853,0.9106833333333334,0.0024550778821469895,302.1
no_lineal,76.29883741958413,192.26102269488152,0.9151333333333334,0.00337328831766187,308.3
no_lineal,76.29883741958413,305.19534967833664,0.91305,0.004720404879056669,312.0
no_lineal,76.29883741958413,484.4674191351938,0.9019166666666667,0.002633368494842607,314.9
no_lineal,76.29883741958413,769.0440907795263,0.9005833333333334,0.007454764819799383,315.2
