beta,acc_reconstruida,acc_guardada,conf_media,conf_std,entropia_media,entropia_std,conf_correcta,conf_incorrecta,brecha_confianza,ece,logit_std,logit_mean_abs,frac_saturada
1450.0,0.6276,0.627583384513855,0.8192314,0.18792586,0.48939964,0.41993722,0.8756885,0.72408515,0.15160334,0.19168633835688237,14.050677,31.259176,0.08628333333333334
1500.0,0.61295,0.6129500269889832,0.8304026,0.18406579,0.44942683,0.40606666,0.8826007,0.74773914,0.13486159,0.21745256707395116,14.321895,34.65183,0.09785
1550.0,0.6559,0.6559000015258789,0.8307181,0.18438788,0.45427853,0.4134836,0.8838912,0.72936296,0.15452826,0.1748598168363174,15.177732,36.420105,0.11925
1600.0,0.63445,0.6344500184059143,0.83683366,0.18191023,0.43786803,0.4045835,0.88666326,0.7503494,0.13631386,0.20238374485671518,15.512442,37.640858,0.12185
1650.0,0.6222166666666666,0.6222166419029236,0.832344,0.18598306,0.4503709,0.42070618,0.8804484,0.75311506,0.12733334,0.21018555651406448,15.800737,37.078106,0.14166666666666666
1700.0,0.6158166666666667,0.6158166527748108,0.83495194,0.18838249,0.4463505,0.4296351,0.89609593,0.736943,0.15915293,0.2191493430927396,15.507741,38.563828,0.1521
1750.0,0.6580333333333334,0.6580333113670349,0.8441294,0.18307444,0.42157096,0.41614363,0.89764667,0.741148,0.15649867,0.18619078272332748,16.87361,41.15128,0.1574
1800.0,0.6088666666666667,0.6088666319847107,0.8481582,0.17816551,0.40714282,0.39798555,0.89938724,0.7684111,0.13097614,0.23930064430758358,15.987746,37.546337,0.12963333333333332
1850.0,0.6343833333333333,0.6343833208084106,0.8456165,0.17781797,0.4057111,0.39005128,0.8946184,0.760593,0.1340254,0.21126207411636908,17.903402,43.796402,0.15196666666666667
1900.0,0.6412666666666667,0.6412666440010071,0.84578735,0.17638505,0.40385166,0.3827365,0.8930047,0.7613821,0.13162261,0.20452067523549,17.784698,42.729126,0.1467
1950.0,0.5999,0.5999000072479248,0.857094,0.17134188,0.37821165,0.37602463,0.89926296,0.7938671,0.10539585,0.25719404413228236,18.405222,43.449104,0.16368333333333332
